QUEST_UNUSED_20151015_000833	The Demon Lord Marnox attacked when you entered the hideout!	Ketika memasuki persembunyian, Demon Lord Marnox melakukan serangan dadakan!
QUEST_UNUSED_20151015_000834	You've defeated the Demon Lord Marnox. Talk with the Priest Irma.	Telah membunuh Demon Lord Marnox. Bicaralah dengan Priest Irma.
QUEST_UNUSED_20151015_000835	Defeat Demon Lord Marnox	Bunuh Demon Lord Marnox
QUEST_UNUSED_20151015_000836	You have collected the stones!	Telah mengumpulkan Stone!
QUEST_UNUSED_20151015_000837	You obtained nothing	Tidak mendapatkan apapun juga.
QUEST_UNUSED_20151116_000838	Can you hand over the records to Wilhelmina?{nl}She told me that she will help us break Gargoyle so don't forget to get something from her when you return.	Nah. Maukah kamu memberikan benda-benda catatan yang kamu kumpulkan tadi kepada Bilhelmina?{nl}Kami akan membantu agar dapat masuk menembus para Gargoyle, ketika datang janganlah lupa, datanglah membawa apapun itu.
QUEST_UNUSED_20151116_000839	So these are the samples. Now, the conditions for the deal have been fulfilled.{nl}Okay. I will make you stronger.	Ini adalah sample itu rupanya. Dengan ini syarat transaksi telah tercukupi.{nl}Bagus. Aku akan bertanggung jawab dan membuatmu lebih kuat lagi.
QUEST_UNUSED_20151116_000840	There is a problem at 36_1 of the valley area.{nl}Just put the Namott of Purification which I gave to you on the place where demonic energy is strongest.	Tempat yang menjadi masalah adalah Canyon Area 36_1.{nl} Kau cukup memasang Purification Namote yang kuberikan di tempat yang memiliki Demon Energy Kuat.
QUEST_UNUSED_20151116_000841	Mardas	Mardas
QUEST_UNUSED_20151116_000842	I... didn't expect to see someone here..{nl}	Ah.. Di tempat seperti ini ada orang..{nl}
QUEST_UNUSED_20151116_000843	You better run away.{nl}Lots of demons are here.{nl}	Sebaiknya kamu juga melarikan diri.{nl}Disini dipenuhi oleh Demon loh.{nl}
QUEST_UNUSED_20151116_000844	A little while ago, a demon appeared at the place where there is the owl sculputre and controlling the monsters.	Sebelumnya di atas sana tempat Owl Statue berada muncul Demon dan mengontrol para monster loh katanya?
QUEST_UNUSED_20151116_000845	Why there? Are you insane?{nl}They are demons.{nl}	Kenapa disana? Sadarkah anda?{nl} Seluruhnya adalah Demon loh.{nl}
QUEST_UNUSED_20151116_000846	I don't know how strong you are, but...{nl}I am going to stay here. If you are gonna go, go alone.{nl}	Entah seberapa kuatnya dia, sampai berani melakukan tindakan berbahaya seperti itu..{nl}Aku akan berada disini. Jika ingin pergi, maka pergilah sendiri.{nl}
QUEST_UNUSED_20151116_000847	I was being chased by the demons and ran upto here.{nl}I don't want to see any more troubles.	Aku dikejar oleh Demon, sehingga melarikan diri dari Castile hingga kesini.{nl} Sekarang aku sungguh benci situasi sulit.
QUEST_UNUSED_20151116_000848	There were no demons and only other monsters?{nl}It is fortunate.{nl}	Tidak ada demon, hanya ada monster saja katamua?{nl} Walau begitu sungguh untung ya.{nl}
QUEST_UNUSED_20151116_000849	Even so, you don't look like you are hurt... it seems that you are stronger than I expected.{nl}I see you differently now.	Walaupun begitu, tidak terlihat terluka ya.. Dibandingkan penampilanmu kamu termasuk kuat rupanya.
QUEST_UNUSED_20151116_000850	Please come back to me when you fix the detector.{nl}I have something to tell you.	Jika tuan Savior telah memperbaiki Petrification Frost Detector, tolong kembalilah lagi padaku.{nl} Ada suatu cerita yang ingin kusampaikan loh.
QUEST_UNUSED_20151116_000851	I've already gave up on one salvation and I couldn't do anything on Medzio Diena.{nl}However, even so, I can't give up everything.{nl}	Telah menyerah pada keselamatan satu kali, pada hari Medzio Diena tidak dapat melakukan apapun.{nl} Tetapi walaupun begitu, tidak dapat menyerahkan segalanya.{nl}
QUEST_UNUSED_20151116_000852	I am going to guide each and every one of you with my best.{nl}I hope there is full of bless on the road in front of you.	Akan mengarahkan satu per satu dengan melakukannya sepenuh hati.{nl} Semoga jalan dari tuan Savior ke depannya selalu diberkati Goddess.
QUEST_UNUSED_20151116_000853	It doesn't matter anymore.{nl}I just want to take some rest..	Tiada gunanya bagi tubuh seperti ini yang tidak dapat bergerak dan pergi.{nl} Hanya istirahat yang diinginkan..
QUEST_UNUSED_20151116_000854	[Ordeal of Cleros]	[Chelorose's Suffering]
QUEST_UNUSED_20151116_000855	[The death of Cleros]	[Chleorose's End]
QUEST_UNUSED_20151116_000856	The sun of gold ray, the moon of silver ray and the land of bronze ray.{nl}What is your number.{nl}	Matahari yang bercahaya emas dan Bulan yang bercahaya perak.{nl} Apakah angka yang kamu miliki.{nl}
QUEST_UNUSED_20151116_000857	You seem you don't know anything about our merchants.{nl}	Entah kenapa ekspresimu sepertinya tidak mengetahui tentang committee kami.{nl}
QUEST_UNUSED_20151116_000858	Hmm, Have you ever seen the great cathedral or Mage Tower before?{nl}Or something like the gigantic Goddess Statue of Fedimian.{nl}	Hmm. Pernahkah kamu melihat Mage Tower atau Big Cathedral?{nl} Kalau tidak seperti Giant Goddess Statue di Fermidian.{nl}
QUEST_UNUSED_20151116_000859	Do you think a large construction like that can be completed by one individual?{nl}Of course not. It's hard to supply such materials even if the kingdom comes first.	Pekerjaan konstruksi sebesar itu, apakah sepertinya bisa dilakukan oleh seorang diri?{nl}Tentu saja tidak. Terlepas dari kerajaan, kurasa sulit untuk mencari material yang sebanyak itu?{nl}
QUEST_UNUSED_20151116_000860	We are the merchants that supplied materials to the historic construction.{nl}Do you understand now?{nl}	Kami adalah Merchant Alliance yang sejak lama mensupply material konstruksi besar dan bersejarah. {nl} Apakah kau sekarang telah mengerti?{nl}
QUEST_UNUSED_20151116_000861	We helped for the completion of it.{nl}The objective of our merchants is the will of the goddesses.{nl}	Bisa dikatakan telah mendukung terjadinya sejarah dari belakang kan.{nl} Tujuan dari Merchant Alliance ini adalah semua atas kehendak Goddess.{nl}
QUEST_UNUSED_20151116_000862	Ah, I am in charge of newcomers of Kedoran Merchant Alliance.{nl}We've received severe damages on Medzio Diena so even the newcomers are trying their best to restore the place.{nl}	Ah, Aku bertugas mengatur member baru dari Merchant Alliance.{nl} Karena ketika hari Medzio Diena telah terjadi kerusakan yang sangat parah, saat ini kami sampai menggerakan seluruh member baru dan melakukan restorasi kerusakan.{nl}
QUEST_UNUSED_20151116_000863	We are in a trouble.{nl}We have to put a notice board, but we are just too busy.{nl}	Sungguh masalah besar.{nl}Padahal harus memasang papan pengumuman, tetapi kami kekurangan orang disini.{nl}
QUEST_UNUSED_20151116_000864	We, Kedoran Merchant Alliance act harsh on the newcomers.{nl}Especially, Leopoldas is really scary.. He wants me to do this alone.	Kami Kedora Merchant Alliance sungguh tidak ada rasa ampun kepada para anggota baru.{nl} Terutama tuan Leopoldas, entah kenapa sungguh menakutkan.. Ia selalu berkata untuk melakukan segalanya sendirian.
QUEST_UNUSED_20151116_000865	If that's so, can you put this notice board on Krive Highway?{nl}Edita, our leader, is excavating this sacred object.{nl}	Kalau begitu maukah kamu memasang papan pemberitahuan ini di Kluibe Road?{nl} Edita Team Leader sedang menggali relic loh. {nl}
QUEST_UNUSED_20151116_000866	I am counting on you to do this secretly without being detected by Leopoldas.{nl}I have to go somewhere.	Aku meminta diam-diam agar tidak ketahuan oleh tuan Leopoldas.{nl} Karena saya harus pergi ke tempat lainnya.
QUEST_UNUSED_20151116_000867	I am counting on you to do this secretly without being detected by Leopoldas.{nl}For sure.	Mohon bantuannya supaya tidak ketahuan oleh tuan Leopoldas.{nl} Tolong ya.
QUEST_UNUSED_20151116_000868	I am helping the Revelators who just started their journies from Kedoran Merchant Alliance.{nl}If you are okay, can you help us?	Aku dari Kedora Merchant Alliance sedang membantu para Savior yang baru memulai petualangan.{nl} Jika boleh maukah kamu membantu pekerjaan kami?{nl}
QUEST_UNUSED_20151116_000869	It's not that difficult.{nl}You just have to pass the blessing which is needed for their journies.	Bukan hal yang terlalu sulit.{nl} Cukup dengan memberikan berkat kepada mereka yang membuthukannya pada petualangan.
QUEST_UNUSED_20151116_000870	Thank you.{nl}Then, I will tell you how you can do it.{nl}	Terima kasih karena bermaksud untuk membantu.{nl} Kalau begitu kuberitahukan caranya.{nl}
QUEST_UNUSED_20151116_000871	Please look for the Revelator who just started their journies around Orsha and Klaipeda.{nl}When you this scroll to him, he will receive the blessing that is needed for the journey.	Tolong temukan para Savior yang baru memulai petualangan sekarang di sekitar Orsha atau Klaipeda.{nl} Jika menggunakan Scrool ini pada mereka, maka kau bisa memberikan berkat yang dibutuhkan mereka pada petualangan.{nl}
QUEST_UNUSED_20151116_000872	Ah, and it won't be effective to the one who is already blessed so you please keep that in mind.	Ah, Cobalah mencari tahu dahulu, karena tidak ada gunanya memberikan berkat pada mereka yang telah mendapatkannya.
QUEST_UNUSED_20151116_000873	We can't just rely on the goddess.{nl}We should do it ourselves in order to reduce the burden on the goddesses.	Hal itu adalah bukan sesuatu yang ditujukan kepada Goddess saja.{nl} Belakangan ini kami pun harus muncul langsung, untuk mengurangi beban Goddess kan.
QUEST_UNUSED_20151116_000874	We, Kedoran Merchant Alliance helped the goddesses secretly until now.{nl}But, since the world turned into a chaos, we are going to help her actively.	Kami Kedora Merchant Alliance telah membantu Goddess dari belakang dengan sepenuh hati.{nl} Sekarang kami sedang berpikir untuk muncul secara aktif pada dunia yang berubah seperti ini ya.
QUEST_UNUSED_20151116_000875	We are in a trouble..{nl}There are so many things to retrieve, but I don't know what people are doing.	Wah ini sungguh masalah besar ya..{nl} Hal yang harus diambil kembali ada setumpuk gunung, entah apa yang sedang dilakukan oleh tim pengambil?
QUEST_UNUSED_20151116_000876	Ah, so Leopoldas sent you here?{nl}Finally, he is not insisting anymore.{nl}	Ah, Kau datang karena paman Leopoldas mengirimmu rupanya?{nl} Akhirnya paman itu mulai mengurangi sifat keras kepalanya ya.{nl}
QUEST_UNUSED_20151116_000877	Long time ago, I was sending the sacred objects to Fedimian.{nl}But, I never knew that day was Medzio Diena.{nl}	Dahulu kala sekali, Ketika sedang mengirimkan benda-benda relic ke Fermidian.{nl} tetapi entah mimpi atau bukan. Siapa yang tahu bahwa hari itu adalah hari Medzio Diena kan?{nl}
QUEST_UNUSED_20151116_000878	It was such a mess.{nl}They took care of urgent matters in other regions and they now came out to retrieve the sacred objects.{nl}	Sungguh waktu itu terjadi kekacauan sangat besar bukan main.{nl} Pertama-tama bereskanlah mulai dari area yang mendesak, lalu sekarang harus keluar mengambil relic kan.{nl}
QUEST_UNUSED_20151116_000879	Okay so let's stop complaining. I want you to retrieve the sacred objects from Goyanar Forest Way.{nl}I believe that they are buried deep in the ground.{nl}	Nah, sampai disini saja mengeluhnya, aku meminta tolong padamu untuk mengambil relic di Gayanar Forest Road.{nl} Mungkin saja benda itu terkubur di dalam tanah.{nl}
QUEST_UNUSED_20151116_000880	Ah, and there are many monsters around that threaten us, merchants.{nl}If this okay for you, I want you to defeat them as well.	Ah, lalu.. Di sekitar situ banyak monster yang mengancam para anggota kami.{nl} Jika boleh, tolong sekalian habisi para monster tersebut.
QUEST_UNUSED_20151116_000881	Be careful since there are many monsters around there.{nl}If there weren't any monsters, our task would not have been completed this late.	Berhati-hatilah karena banyak monster di sekitar situ.{nl} Jika saja tidak ada monster itu maka pekerjaan tidak akan terlambat seperti ini.
QUEST_UNUSED_20151116_000882	Leopoldas never asks someone for help.{nl}I never knew that you were this good.	Bukankah paman Leopoldas adalah orang yang meminta tolong pada orang lain.{nl} Intinya kurasa ia tidak tahu, orang yang dimintainya tolong memiliki kemampuan sebaik ini?
QUEST_UNUSED_20151116_000883	Actually, we received a strange report.{nl}The monsters at Krive Highway are digging only one spot.	Hmm. Akhirnya laporan yang aneh telah datang.{nl} Para monster dari Kluibe Road sedang menggali di satu tempat dengan bersusah payah.{nl}
QUEST_UNUSED_20151116_000884	I think what they are looking for is one of our Merchants' obejct.{nl}And it would take some time until the retrieval group reaches here.	Mungkin juga hal itu adalah barang milik Merchant Alliance kami, maukah kau memeriksanya?{nl} Tim pengambil membutuhkan waktu untuk tiba di tempat itu.
QUEST_UNUSED_20151116_000885	Is it the sacred obejct?{nl}It's been such a long time so I can't think of anything else.	Mungkinkah Relic itu?{nl}Hmm.. Mungkin karena sudah terlalu lama, sehingga tiada yang tersisa.
QUEST_UNUSED_20151116_000886	Those are the records from the merchants.{nl}They are ripped off badly.{nl}	Itu, catatan Merchant Alliance rupanya.{nl} tersobek-sobek hancur parah sekali ya.{nl}
QUEST_UNUSED_20151116_000887	I am sure the monsters created this mess.{nl}Give it to me.	Tentu saja para monster yang melakukan hal ini.{nl} Segera berikan itu.
QUEST_UNUSED_20151116_000888	Let's see.{nl}It is about..{nl}	Coba lihat.{nl} Kira-kira isinya..{nl}
QUEST_UNUSED_20151116_000889	This is the book about the materials for the arrow.{nl}Long time ago, they were supplied to Lydia Schaffen and the first Fletcher Master.{nl}	Ini adalah Ledger mengenai bahan anak panah.{nl} Ini adalah pesanan dari Lidia Sharpen kepada Fletcher Master pertama dahulu kala.{nl}
QUEST_UNUSED_20151116_000890	I thought it was the sacred object that was lost long ago, it's an unexpected gift.{nl}It is said that the arrow of Lydia Schaffen has some special power in it.{nl}	Kukira adalah relic yang telah hilang dulu, ini adalah penemuan yang tak terduga.{nl} Katanya panah milik Lidia Sharpen memiliki kekuatan yang spesial.{nl}
QUEST_UNUSED_20151116_000891	It is hard to restore it myself.. {nl}I should put it somewhere in the safe place and restore it when I go back to the headquarter.	Pertama-tama karena sulit untuk memulihkannya dnegan kekuatanku.. {nl}Akan kusimpan dengan baik lalu setelah kembali ke markas utama akan coba kupulihkan.
QUEST_UNUSED_20151116_000892	The remaining spot should be somewhere around Juikas Field.. but, I have no idea where it is exactly.{nl}If you are okay, can you help me on this one?	Sekarang poin yang tersisa adalah seharusnya ada di Juikas Field.. Tapi tidak tahu dimana tepatnya.{nl} Jika boleh maukah kamu membantu hal ini juga?
QUEST_UNUSED_20151116_000893	I will give you the detector so please see how it reacts to it.{nl}It will only react on the marks that were put on by merchants so you won't	Gunakanlah detektor yang kuberikan untuk memeriksa reaksinya.{nl} Karena hanya bereaksi pada tanda Merchant Alliance saja, maka tidak mungkin pulang dengan tangan kosong.
QUEST_UNUSED_20151116_000894	Isn't this really a good method?{nl}We put marks on all objects of the Merchants to prepare for the cases that they may get lost.	Caranya boleh juga bukan?{nl} Ketika kehilangan seluruh benda Merchant Alliance,semua sudah ditandai sebelumnya untuk berjaga-jaga.
QUEST_UNUSED_20151116_000895	Ahah, you've found the most important object!{nl}This is the mysterious ink.{nl}	Ahhh, Kau telah menemukan sesuatu yang paling penting!{nl} Ini adalah Mysterious Ink.{nl}
QUEST_UNUSED_20151116_000896	This is the secret ink which you use when you have to hide the records.{nl}It is very expensive as a result.{nl}	Tinta rahasia yang digunakan ketika butuh untuk menyembunyikan catatan.{nl} Sesuai kemampuan itu harganya juga sangat mahal.{nl}
QUEST_UNUSED_20151116_000897	You've been a great help to me so far.{nl}We will take care of the rest!{nl}	Selama itu telah banyak membantu sekali.{nl} Hal tersisa lainnya akan kami lakukan sendiri nanti!{nl}
QUEST_UNUSED_20151116_000898	Leopoldas?{nl}Ah, he is our brother. What's the matter?{nl}	Leopoldas?{nl}Ahhh, Kakak kami rupanya. Ada urusan apa?{nl}
QUEST_UNUSED_20151116_000899	He sent you to help me?{nl}I can't believe it.{nl}	Ia mengirimkanmu untuk membantuku katamu?{nl} Wah, aku sungguh tidak dapat mempercayai hal ini.{nl}
